trial_id,algorithm,n,mode,time_ms,calls,comparisons,swaps,mean_time_ms,median_time_ms
61,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
62,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
63,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
64,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
65,InsertionSort,4,sorted,0.0006,1,3,0,0.0007099009900990099,0.0007
66,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
67,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
68,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
69,InsertionSort,4,sorted,0.0006,1,3,0,0.0007099009900990099,0.0007
70,InsertionSort,4,sorted,0.0006,1,3,0,0.0007099009900990099,0.0007
71,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
72,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
73,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
74,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
75,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
76,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
77,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
78,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
79,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
80,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
81,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
82,InsertionSort,4,sorted,0.0006,1,3,0,0.0007099009900990099,0.0007
83,InsertionSort,4,sorted,0.0006,1,3,0,0.0007099009900990099,0.0007
84,InsertionSort,4,sorted,0.0006,1,3,0,0.0007099009900990099,0.0007
85,InsertionSort,4,sorted,0.0008,1,3,0,0.0007099009900990099,0.0007
86,InsertionSort,4,sorted,0.0008,1,3,0,0.0007099009900990099,0.0007
87,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
88,InsertionSort,4,sorted,0.0008,1,3,0,0.0007099009900990099,0.0007
89,InsertionSort,4,sorted,0.0006,1,3,0,0.0007099009900990099,0.0007
90,InsertionSort,4,sorted,0.0006,1,3,0,0.0007099009900990099,0.0007
91,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
92,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
93,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
94,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
95,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
96,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
97,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
98,InsertionSort,4,sorted,0.0006,1,3,0,0.0007099009900990099,0.0007
99,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
100,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
101,InsertionSort,4,sorted,0.0007,1,3,0,0.0007099009900990099,0.0007
1,InsertionSort,8,sorted,0.0015,1,7,0,0.0010346534653465347,0.001
2,InsertionSort,8,sorted,0.0012,1,7,0,0.0010346534653465347,0.001
3,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
4,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
5,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
6,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
7,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
8,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
9,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
10,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
11,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
12,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
13,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
14,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
15,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
16,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
17,InsertionSort,8,sorted,0.0021,1,7,0,0.0010346534653465347,0.001
18,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
19,InsertionSort,8,sorted,0.0011,1,7,0,0.0010346534653465347,0.001
20,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
21,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
22,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
23,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
24,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
25,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
26,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
27,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
28,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
29,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
30,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
31,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
32,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
33,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
34,InsertionSort,8,sorted,0.0011,1,7,0,0.0010346534653465347,0.001
35,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
36,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
37,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
38,InsertionSort,8,sorted,0.0009,1,7,0,0.0010346534653465347,0.001
39,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
40,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
41,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
42,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
43,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
44,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
45,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
46,InsertionSort,8,sorted,0.0011,1,7,0,0.0010346534653465347,0.001
47,InsertionSort,8,sorted,0.0011,1,7,0,0.0010346534653465347,0.001
48,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
49,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
50,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
51,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
52,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
53,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
54,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
55,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
56,InsertionSort,8,sorted,0.0011,1,7,0,0.0010346534653465347,0.001
57,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
58,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
59,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
60,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
61,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
62,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
63,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
64,InsertionSort,8,sorted,0.0011,1,7,0,0.0010346534653465347,0.001
65,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
66,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
67,InsertionSort,8,sorted,0.0011,1,7,0,0.0010346534653465347,0.001
68,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
69,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
70,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
71,InsertionSort,8,sorted,0.0011,1,7,0,0.0010346534653465347,0.001
72,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
73,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
74,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
75,InsertionSort,8,sorted,0.0009,1,7,0,0.0010346534653465347,0.001
76,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
77,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
78,InsertionSort,8,sorted,0.0011,1,7,0,0.0010346534653465347,0.001
79,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
80,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
81,InsertionSort,8,sorted,0.002,1,7,0,0.0010346534653465347,0.001
82,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
83,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
84,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
85,InsertionSort,8,sorted,0.0011,1,7,0,0.0010346534653465347,0.001
86,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
87,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
88,InsertionSort,8,sorted,0.0011,1,7,0,0.0010346534653465347,0.001
89,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
90,InsertionSort,8,sorted,0.0009,1,7,0,0.0010346534653465347,0.001
91,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
92,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
93,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
94,InsertionSort,8,sorted,0.0011,1,7,0,0.0010346534653465347,0.001
95,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
96,InsertionSort,8,sorted,0.0009,1,7,0,0.0010346534653465347,0.001
97,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
98,InsertionSort,8,sorted,0.0009,1,7,0,0.0010346534653465347,0.001
99,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
100,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
101,InsertionSort,8,sorted,0.001,1,7,0,0.0010346534653465347,0.001
1,InsertionSort,12,sorted,0.0016,1,11,0,0.0013326732673267327,0.0013
2,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
3,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
4,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
5,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
6,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
7,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
8,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
9,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
10,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
11,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
12,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
13,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
14,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
15,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
16,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
17,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
18,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
19,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
20,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
21,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
22,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
23,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
24,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
25,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
26,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
27,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
28,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
29,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
30,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
31,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
32,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
33,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
34,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
35,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
36,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
37,InsertionSort,12,sorted,0.0012,1,11,0,0.0013326732673267327,0.0013
38,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
39,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
40,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
41,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
42,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
43,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
44,InsertionSort,12,sorted,0.0023,1,11,0,0.0013326732673267327,0.0013
45,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
46,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
47,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
48,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
49,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
50,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
51,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
52,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
53,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
54,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
55,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
56,InsertionSort,12,sorted,0.0012,1,11,0,0.0013326732673267327,0.0013
57,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
58,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
59,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
60,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
61,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
62,InsertionSort,12,sorted,0.0012,1,11,0,0.0013326732673267327,0.0013
63,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
64,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
65,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
66,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
67,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
68,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
69,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
70,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
71,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
72,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
73,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
74,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
75,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
76,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
77,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
78,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
79,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
80,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
81,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
82,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
83,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
84,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
85,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
86,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
87,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
88,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
89,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
90,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
91,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
92,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
93,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
94,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
95,InsertionSort,12,sorted,0.0014,1,11,0,0.0013326732673267327,0.0013
96,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
97,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
98,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
99,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
100,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
101,InsertionSort,12,sorted,0.0013,1,11,0,0.0013326732673267327,0.0013
1,InsertionSort,16,sorted,0.002,1,15,0,0.0016594059405940595,0.0016
2,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
3,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
4,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
5,InsertionSort,16,sorted,0.0019,1,15,0,0.0016594059405940595,0.0016
6,InsertionSort,16,sorted,0.0026,1,15,0,0.0016594059405940595,0.0016
7,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
8,InsertionSort,16,sorted,0.002,1,15,0,0.0016594059405940595,0.0016
9,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
10,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
11,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
12,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
13,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
14,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
15,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
16,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
17,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
18,InsertionSort,16,sorted,0.0019,1,15,0,0.0016594059405940595,0.0016
19,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
20,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
21,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
22,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
23,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
24,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
25,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
26,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
27,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
28,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
29,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
30,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
31,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
32,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
33,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
34,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
35,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
36,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
37,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
38,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
39,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
40,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
41,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
42,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
43,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
44,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
45,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
46,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
47,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
48,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
49,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
50,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
51,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
52,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
53,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
54,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
55,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
56,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
57,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
58,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
59,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
60,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
61,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
62,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
63,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
64,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
65,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
66,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
67,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
68,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
69,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
70,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
71,InsertionSort,16,sorted,0.0026,1,15,0,0.0016594059405940595,0.0016
72,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
73,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
74,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
75,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
76,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
77,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
78,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
79,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
80,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
81,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
82,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
83,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
84,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
85,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
86,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
87,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
88,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
89,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
90,InsertionSort,16,sorted,0.0017,1,15,0,0.0016594059405940595,0.0016
91,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
92,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
93,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
94,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
95,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
96,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
97,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
98,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
99,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
100,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
101,InsertionSort,16,sorted,0.0016,1,15,0,0.0016594059405940595,0.0016
